ops/sec(cum)	p50(ms)	p99(ms)	read_tp	read_p50	read_p99	write_tp	write_p50	write_p99
79169.9	1.7435	11.338333333333333	75205.35	1.735	11.338333333333333	3963.55	1.752	11.321
