ops/sec(cum)	p50(ms)	p99(ms)	read_tp	read_p50	read_p99	write_tp	write_p50	write_p99
240237.36666666667	0.3463333333333333	2.8890000000000002	228238.9	0.3443333333333333	2.8890000000000002	11997.466666666667	0.34833333333333333	2.9623333333333335
