ops/sec(cum)	p50(ms)	p99(ms)	skews
52107.49999999999	8.4	28.737500000000004	0
50346.600000000006	6.3374999999999995	22.675	0.5
52084.0	7.875	26.75	0.7
52178.5	6.949999999999999	24.375	0.8
51907.2	4.8	16.6125	0.9
51880.899999999994	4.925	17.3	0.99
48585.0	6.074999999999999	22.15	1.1
40027.7	7.2749999999999995	26.25	1.2
31590.6	6.2749999999999995	20.849999999999998	1.3
43482.7	2.7125000000000004	8.375	1.4
43529.799999999996	2.25	6.5	1.5
