ops/sec(cum)	p50(ms)	p99(ms)	skews
41022.6	5.0375	19.5125	0
50710.200000000004	5.6	24.525	0.5
60183.799999999996	5.137499999999999	26.625000000000004	0.7
68093.7	3.2875	15.749999999999998	0.8
78679.90000000001	2.8500000000000005	12.45	0.9
90255.90000000001	2.9000000000000004	11.424999999999999	0.99
103386.7	1.375	5.0	1.1
111701.3	2.425	8.5125	1.2
115765.5	2.275	7.875	1.3
116332.7	3.0500000000000003	11.124999999999998	1.4
115149.59999999999	1.8875	6.887499999999999	1.5
