ops/sec(cum)	p50(ms)	p99(ms)	skews
62901.100000000006	3.4124999999999996	17.025	0
74606.6	3.0500000000000003	14.3625	0.5
84604.9	3.375	14.8625	0.7
100328.5	2.45	8.85	0.9
107672.4	2.2874999999999996	7.9624999999999995	0.99
114906.3	1.75	6.1875	1.1
117356.2	2.5999999999999996	9.3	1.2
117341.3	2.0124999999999997	7.6000000000000005	1.3
117049.50000000001	2.6374999999999997	12.0625	1.4
117877.7	1.85	6.775	1.5
