ops/sec(cum)	p50(ms)	p99(ms)	read_tp	read_p50	read_p99	write_tp	write_p50	write_p99
73059.83333333334	1.5322857142857143	10.501285714285714	69728.86666666667	1.7525714285714284	10.501285714285714	3329.9666666666667	1.312	9.373
