ops/sec(cum)	p50(ms)	p99(ms)	read_tp	read_p50	read_p99	write_tp	write_p50	write_p99
75713.31666666667	3.634714285714286	13.174428571428571	72274.25	3.7462857142857144	13.174428571428571	3438.066666666666	3.523142857142857	11.848142857142857
