ops/sec(cum)	p50(ms)	p99(ms)	skews
43596.00000000001	6.9	27.025000000000002	0
44499.2	6.874999999999999	27.025000000000002	0.5
43912.100000000006	6.999999999999999	27.925	0.7
39131.600000000006	5.5	39.8	0.8
39326.100000000006	3.15	77.60000000000001	0.9
34570.9	2.3625	26.887500000000003	0.99
18002.899999999998	2.1625	129.475	1.1
4453.0	2.7500000000000004	977.2625	1.2
3681.1000000000004	3.3625	616.5625	1.3
10166.5	2.4875000000000003	30.5625	1.4
10305.9	2.425	12.075	1.5
